frame_id,frame_num,gaze_position_x_med,gaze_position_y_med,action_int
RZ_4303947_7460,7460,88.80274261603377,-74.32098765432099,5
RZ_4303947_7461,7461,88.87130801687763,-74.40955448201825,5
RZ_4303947_7462,7462,55.74894514767933,-63.687600644122384,5
RZ_4303947_7463,7463,51.8539029535865,-62.11218464841653,5
RZ_4303947_7464,7464,52.220464135021096,-62.64895330112722,5
RZ_4303947_7465,7465,52.44462025316456,-62.96296296296297,5
RZ_4303947_7466,7466,52.53164556962025,-63.00053676865272,5
RZ_4303947_7467,7467,52.72679324894515,-62.85560923242083,5
RZ_4303947_7468,7468,50.35864978902954,-61.28019323671498,5
RZ_4303947_7469,7469,45.82805907172996,-59.00697799248524,5
RZ_4303947_7470,7470,46.06540084388186,-59.38539989264628,5
RZ_4303947_7471,7471,46.07067510548523,-59.40955448201825,5
RZ_4303947_7472,7472,46.0126582278481,-59.634997316156735,5
RZ_4303947_7473,7473,46.00210970464135,-59.82286634460548,5
RZ_4303947_7474,7474,45.806962025316466,-59.715512614063336,5
RZ_4303947_7475,7475,57.36550632911393,-61.66129898013956,5
RZ_4303947_7476,7476,60.49050632911393,-62.93612453032743,5
RZ_4303947_7477,7477,60.07911392405063,-62.48792270531402,5
RZ_4303947_7478,7478,60.03691983122363,-62.24906065485776,5
RZ_4303947_7479,7479,60.08966244725738,-62.23295759527644,5
RZ_4303947_7480,7480,59.85232067510549,-123.60976918947935,5
RZ_4303947_7481,7481,67.93776371308017,-86.75791733762748,5
RZ_4303947_7482,7482,66.90664556962025,-62.68652710681697,5
RZ_4303947_7483,7483,66.72732067510549,-64.66183574879227,5
RZ_4303947_7484,7484,66.65611814345992,-65.41867954911433,5
RZ_4303947_7485,7485,66.68512658227849,-65.5823939881911,8
RZ_4303947_7486,7486,66.6824894514768,-65.60118089103597,8
RZ_4303947_7487,7487,66.7457805907173,-65.829307568438,3
RZ_4303947_7488,7488,66.7457805907173,-65.88835212023618,3
RZ_4303947_7489,7489,66.81962025316456,-65.89371980676329,3
RZ_4303947_7490,7490,82.3048523206751,-78.44873859366614,3
RZ_4303947_7491,7491,81.292194092827,-78.18035426731079,3
RZ_4303947_7492,7492,81.0152953586498,-77.94685990338164,3
RZ_4303947_7493,7493,80.89662447257385,-77.9898013955985,3
RZ_4303947_7494,7494,80.7964135021097,-77.89318303811058,3
RZ_4303947_7495,7495,68.34124472573839,-70.84541062801932,3
RZ_4303947_7496,7496,67.29166666666667,-67.41814278046162,3
RZ_4303947_7497,7497,67.44725738396625,-67.53086419753086,3
RZ_4303947_7498,7498,67.55801687763713,-67.84755770263017,3
RZ_4303947_7499,7499,67.5632911392405,-67.75630703166935,3
RZ_4303947_7500,7500,67.63976793248946,-67.74020397208803,3
RZ_4303947_7501,7501,49.51213080168776,-63.67686527106817,3
RZ_4303947_7502,7502,49.6123417721519,-62.60064412238326,3
RZ_4303947_7503,7503,49.91033755274262,-62.81266774020398,3
RZ_4303947_7504,7504,50.0,-62.471819645732694,3
RZ_4303947_7505,7505,50.01054852320675,-62.64090177133656,3
RZ_4303947_7506,7506,50.17932489451477,-62.517444981213096,3
RZ_4303947_7507,7507,51.58227848101266,-98.08373590982286,3
RZ_4303947_7508,7508,59.195675105485236,-119.17606011808911,3
RZ_4303947_7509,7509,60.79377637130802,-65.19592055823941,3
RZ_4303947_7510,7510,60.37974683544304,-62.93612453032743,3
RZ_4303947_7511,7511,60.24261603375528,-64.1358024691358,3
RZ_4303947_7512,7512,60.31118143459916,-64.35856146001073,3
RZ_4303947_7513,7513,60.29008438818566,-64.22436929683307,3
RZ_4303947_7514,7514,60.31118143459916,-64.02844873859368,3
RZ_4303947_7515,7515,60.32172995780591,-63.91035963499732,3
RZ_4303947_7516,7516,79.15348101265823,-75.703166935051,3
RZ_4303947_7517,7517,78.04852320675106,-75.07514761137949,3
RZ_4303947_7518,7518,77.64767932489451,-74.34782608695653,3
RZ_4303947_7519,7519,77.44198312236287,-74.2619431025228,3
RZ_4303947_7520,7520,77.31803797468355,-74.62426194310252,3
RZ_4303947_7521,7521,77.28902953586498,-74.91143317230274,3
RZ_4303947_7522,7522,90.96782700421942,-99.61889425657543,3
RZ_4303947_7523,7523,89.97362869198311,-99.42565754159956,3
RZ_4303947_7524,7524,89.78639240506331,-98.22866344605475,3
RZ_4303947_7525,7525,89.68881856540085,-97.84487385936663,3
RZ_4303947_7526,7526,89.46729957805908,-97.81803542673109,3
RZ_4303947_7527,7527,68.51529535864978,-71.18357487922705,3
RZ_4303947_7528,7528,68.94251054852322,-71.42512077294685,3
RZ_4303947_7529,7529,69.06645569620252,-72.22222222222223,3
RZ_4303947_7530,7530,69.0743670886076,-72.5979602791197,3
RZ_4303947_7531,7531,69.09810126582278,-72.52549651100375,3
RZ_4303947_7532,7532,69.06118143459916,-72.41814278046162,3
RZ_4303947_7533,7533,69.07700421940929,-72.43692968330649,3
RZ_4303947_7534,7534,69.12447257383967,-72.17928073000537,3
RZ_4303947_7535,7535,68.80801687763713,-116.68276972624798,3
RZ_4303947_7537,7537,79.20358649789031,-89.31830381105743,3
RZ_4303947_7538,7538,78.25949367088607,-70.01073537305422,3
RZ_4303947_7539,7539,78.1882911392405,-72.3671497584541,3
RZ_4303947_7540,7540,78.30168776371308,-72.5925925925926,3
RZ_4303947_7541,7541,78.23839662447259,-72.53891572732152,3
RZ_4303947_7542,7542,78.14345991561181,-72.46376811594203,3
RZ_4303947_7543,7543,78.03270042194093,-72.43692968330649,3
RZ_4303947_7544,7544,77.97204641350211,-72.64358561460011,3
RZ_4303947_7545,7545,67.7399789029536,-69.50348899624262,3
RZ_4303947_7546,7546,67.99050632911393,-69.69940955448202,3
RZ_4303947_7547,7547,68.28586497890295,-70.01073537305422,3
RZ_4303947_7548,7548,68.41772151898735,-70.10198604401502,3
RZ_4303947_7549,7549,76.65875527426161,-89.447128287708,3
RZ_4303947_7550,7550,75.8649789029536,-94.99463231347289,3
RZ_4303947_7551,7551,75.6882911392405,-94.05797101449276,3
RZ_4303947_7552,7552,75.58544303797468,-94.07407407407408,3
RZ_4303947_7553,7553,75.54852320675106,-93.74664519592056,3
RZ_4303947_7554,7554,75.49578059071729,-93.62050456253354,3
RZ_4303947_7555,7555,75.45094936708861,-93.65002683843264,3
RZ_4303947_7556,7556,75.55116033755274,-93.80032206119162,3
RZ_4303947_7557,7557,75.5617088607595,-94.01771336553945,3
RZ_4303947_7558,7558,71.81698312236287,-94.1304347826087,3
RZ_4303947_7559,7559,72.19936708860759,-93.40311325818573,3
RZ_4303947_7560,7560,72.48154008438819,-92.4771873322598,3
RZ_4303947_7561,7561,72.70833333333334,-91.70692431561996,3
RZ_4303947_7562,7562,73.44936708860759,-90.79441760601182,3
RZ_4303947_7563,7563,73.97679324894514,-83.11057434245839,3
RZ_4303947_7564,7564,73.86603375527427,-83.31454643048846,3
RZ_4303947_7565,7565,71.15506329113924,-78.28770799785293,3
RZ_4303947_7566,7566,68.12236286919831,-61.53515834675255,3
RZ_4303947_7567,7567,68.2753164556962,-62.87707997852925,3
RZ_4303947_7568,7568,68.26740506329114,-63.454106280193244,3
RZ_4303947_7569,7569,68.24630801687763,-63.50778314546431,3
RZ_4303947_7570,7570,72.72151898734177,-66.73107890499195,3
RZ_4303947_7571,7571,72.1967299578059,-66.43048845947396,3
RZ_4303947_7572,7572,72.07805907172995,-66.11916264090178,3
RZ_4303947_7573,7573,72.17035864978902,-65.70048309178745,3
RZ_4303947_7574,7574,72.19409282700423,-65.45893719806763,3
RZ_4303947_7575,7575,72.17563291139241,-65.5126140633387,3
RZ_4303947_7576,7576,78.63396624472574,-73.10789049919484,3
RZ_4303947_7577,7577,78.28059071729959,-72.83413848631241,3
RZ_4303947_7578,7578,78.16455696202532,-72.49060654857757,3
RZ_4303947_7579,7579,78.06962025316456,-72.42619431025228,3
RZ_4303947_7580,7580,77.98259493670886,-72.1202361782072,3
RZ_4303947_7581,7581,78.02215189873418,-72.17928073000537,3
RZ_4303947_7582,7582,78.00105485232068,-72.23295759527643,3
RZ_4303947_7583,7583,79.62025316455697,-73.00053676865271,3
RZ_4303947_7584,7584,85.5379746835443,-75.13419216317769,3
RZ_4303947_7585,7585,85.33755274261604,-75.1154052603328,3
RZ_4303947_7586,7586,85.35601265822785,-74.87117552334944,3
RZ_4303947_7587,7587,85.3217299578059,-74.90606548577564,3
RZ_4303947_7588,7588,85.27953586497891,-75.04025764895331,3
RZ_4303947_7589,7589,75.2373417721519,-85.95276435856145,3
RZ_4303947_7590,7590,75.5379746835443,-84.94900697799248,3
RZ_4303947_7591,7591,75.63554852320675,-84.0096618357488,3
RZ_4303947_7592,7592,75.58544303797468,-83.66881374127752,3
RZ_4303947_7593,7593,75.54852320675106,-83.3467525496511,3
RZ_4303947_7594,7594,75.53270042194092,-83.52925389157272,3
RZ_4303947_7595,7595,75.18987341772151,-107.23295759527643,3
RZ_4303947_7596,7596,77.31540084388186,-133.6017176596887,3
RZ_4303947_7597,7597,79.97626582278481,-71.57004830917873,3
RZ_4303947_7598,7598,79.62552742616035,-74.11164787976382,3
RZ_4303947_7599,7599,79.69409282700423,-75.1100375738057,3
RZ_4303947_7600,7600,79.77848101265823,-75.24422973698337,3
RZ_4303947_7601,7601,79.77056962025317,-75.14492753623189,3
RZ_4303947_7602,7602,79.79430379746836,-74.84702093397746,3
RZ_4303947_7603,7603,79.70991561181435,-74.69135802469137,3
RZ_4303947_7604,7604,79.61761603375527,-74.67257112184649,3
RZ_4303947_7605,7605,79.65189873417721,-74.59473966720344,3
RZ_4303947_7606,7606,79.68354430379746,-74.50348899624262,3
RZ_4303947_7607,7607,79.70464135021098,-74.20826623725175,3
RZ_4303947_7608,7608,79.65189873417721,-73.88620504562535,3
RZ_4303947_7609,7609,79.68881856540085,-73.44068706387547,3
RZ_4303947_7610,7610,79.64662447257383,-73.21524422973698,3
RZ_4303947_7611,7611,79.68354430379746,-73.06226516371444,8
RZ_4303947_7612,7612,79.6993670886076,-73.03811057434245,8
RZ_4303947_7613,7613,79.75738396624473,-73.27965646806227,5
RZ_4303947_7614,7614,79.81012658227849,-73.48362855609233,5
RZ_4303947_7615,7615,79.81803797468353,-73.4970477724101,5
RZ_4303947_7616,7616,69.69409282700421,-96.45732689210948,5
RZ_4303947_7617,7617,69.89451476793248,-96.08695652173914,5
RZ_4303947_7618,7618,69.97362869198314,-95.22544283413849,5
RZ_4303947_7619,7619,70.01582278481013,-94.49812130971551,5
RZ_4303947_7620,7620,69.96044303797467,-94.30488459473966,5
RZ_4303947_7621,7621,69.915611814346,-93.98819108964037,5
RZ_4303947_7622,7622,75.68565400843882,-82.34031132581858,5
RZ_4303947_7623,7623,75.39293248945148,-82.16317767042405,5
RZ_4303947_7624,7624,75.33491561181435,-82.47450348899625,5
RZ_4303947_7625,7625,75.56698312236287,-82.48255501878691,5
RZ_4303947_7626,7626,75.70675105485232,-82.13097155126141,5
RZ_4303947_7627,7627,75.69092827004219,-82.1256038647343,5
RZ_4303947_7628,7628,75.73312236286921,-81.81964573268921,5
RZ_4303947_7629,7629,75.50105485232066,-81.3311862587225,5
RZ_4303947_7631,7631,72.87447257383967,-114.13311862587224,5
RZ_4303947_7632,7632,72.73206751054852,-81.19162640901772,5
RZ_4303947_7633,7633,72.46835443037973,-83.3870101986044,9
RZ_4303947_7634,7634,72.4789029535865,-83.95866881374128,9
RZ_4303947_7635,7635,72.61603375527426,-84.05797101449275,4
RZ_4303947_7636,7636,72.59493670886076,-84.23242082662372,4
RZ_4303947_7637,7637,72.48945147679325,-84.68599033816426,4
RZ_4303947_7638,7638,72.38924050632912,-84.81481481481482,4
RZ_4303947_7639,7639,72.22837552742615,-85.03220611916265,4
RZ_4303947_7640,7640,72.22837552742615,-85.2818035426731,4
RZ_4303947_7641,7641,72.2204641350211,-85.7944176060118,4
RZ_4303947_7642,7642,72.23364978902953,-86.06280193236715,4
RZ_4303947_7643,7643,72.26793248945147,-86.4519592055824,4
RZ_4303947_7644,7644,72.27848101265823,-86.51637144390769,4
RZ_4303947_7645,7645,72.27848101265823,-86.07085346215781,4
RZ_4303947_7646,7646,72.2389240506329,-85.90982286634461,4
RZ_4303947_7647,7647,72.26793248945147,-85.80246913580247,4
RZ_4303947_7648,7648,72.23628691983122,-85.71121846484166,4
RZ_4303947_7649,7649,72.22310126582279,-85.55018786902845,9
RZ_4303947_7650,7650,66.16033755274262,-88.71443907675791,9
RZ_4303947_7651,7651,65.98364978902954,-88.8137412775094,5
RZ_4303947_7652,7652,66.08649789029536,-88.66344605475041,5
RZ_4303947_7653,7653,66.11814345991561,-88.63660762211487,5
RZ_4303947_7654,7654,66.11286919831224,-88.47020933977456,5
RZ_4303947_7655,7655,66.11023206751055,-88.34406870638755,5
RZ_4303947_7656,7656,66.09704641350211,-88.1964573268921,5
RZ_4303947_7657,7657,66.03375527426161,-87.81535158346752,5
RZ_4303947_7658,7658,66.0152953586498,-87.92807300053677,5
RZ_4303947_7659,7659,65.9282700421941,-87.89586688137413,5
RZ_4303947_7660,7660,65.87552742616033,-88.20182501341921,5
RZ_4303947_7661,7661,65.88080168776372,-88.37895866881375,5
RZ_4303947_7662,7662,65.97310126582279,-88.26623725174449,5
RZ_4303947_7663,7663,68.73945147679325,-90.7836822329576,5
RZ_4303947_7664,7664,68.5100210970464,-91.02791196994094,5
RZ_4303947_7665,7665,68.45464135021096,-91.07890499194848,5
RZ_4303947_7666,7666,68.45991561181435,-90.93666129898014,5
RZ_4303947_7667,7667,68.43354430379748,-90.9447128287708,9
RZ_4303947_7668,7668,68.40981012658227,-90.72463768115942,9
RZ_4303947_7669,7669,68.43354430379748,-90.70585077831454,9
RZ_4303947_7670,7670,68.44936708860759,-90.56897477187331,9
RZ_4303947_7671,7671,64.91033755274262,-89.48201825013419,4
RZ_4303947_7672,7672,64.65189873417722,-89.12238325281804,4
RZ_4303947_7673,7673,64.69672995780591,-89.42565754159958,4
RZ_4303947_7674,7674,64.76793248945148,-89.21095008051529,4
RZ_4303947_7675,7675,64.77320675105486,-89.33440687063876,4
RZ_4303947_7676,7676,64.79430379746836,-89.37734836285561,4
RZ_4303947_7677,7677,64.83122362869199,-89.49543746645196,4
RZ_4303947_7678,7678,64.84177215189874,-89.57595276435856,4
RZ_4303947_7679,7679,60.65137130801688,-88.18840579710145,4
RZ_4303947_7680,7680,49.525316455696206,-83.5829307568438,4
RZ_4303947_7681,7681,49.83913502109705,-84.37466451959205,4
RZ_4303947_7682,7682,50.1740506329114,-84.80944712828772,4
RZ_4303947_7683,7683,50.36919831223629,-85.0456253354804,4
RZ_4303947_7684,7684,50.55379746835443,-85.42136339237788,4
RZ_4303947_7685,7685,50.59599156118144,-85.53408480944712,4
RZ_4303947_7686,7686,50.55907172995781,-85.75952764358561,4
RZ_4303947_7687,7687,50.482594936708864,-86.0493827160494,4
RZ_4303947_7688,7688,63.04588607594937,-93.10252281266776,4
RZ_4303947_7689,7689,62.65295358649789,-94.41760601180891,4
RZ_4303947_7690,7690,62.20464135021098,-94.34245840042942,4
RZ_4303947_7691,7691,62.00421940928271,-94.28341384863124,4
RZ_4303947_7692,7692,61.948839662447256,-94.2565754159957,4
RZ_4303947_7693,7693,45.6698312236287,-92.2866344605475,4
RZ_4303947_7694,7694,46.03111814345992,-92.15244229736984,4
RZ_4303947_7695,7695,46.35021097046413,-92.3510466988728,4
RZ_4303947_7696,7696,46.60337552742616,-92.37788513150832,4
RZ_4303947_7697,7697,62.78217299578059,-92.35909822866344,4
RZ_4303947_7698,7698,61.83544303797469,-92.29200214707461,4
RZ_4303947_7699,7699,61.63502109704642,-92.1712292002147,4
RZ_4303947_7700,7700,61.50316455696203,-92.21685453569512,4
RZ_4303947_7701,7701,61.38976793248945,-91.85453569511543,4
RZ_4303947_7702,7702,61.35021097046415,-91.54589371980676,4
RZ_4303947_7703,7703,61.31856540084388,-91.51905528717124,4
RZ_4303947_7704,7704,61.26054852320675,-91.49758454106279,4
RZ_4303947_7705,7705,61.15506329113924,-91.52442297369834,4
RZ_4303947_7706,7706,61.03375527426161,-91.49221685453568,4
RZ_4303947_7707,7707,60.98101265822785,-91.64251207729468,4
RZ_4303947_7708,7708,60.857067510548525,-91.51100375738058,4
RZ_4303947_7709,7709,60.71729957805907,-91.5727321524423,4
RZ_4303947_7710,7710,60.696202531645575,-91.38486312399355,4
RZ_4303947_7711,7711,60.55907172995781,-91.22383252818037,4
RZ_4303947_7712,7712,58.96624472573839,-91.256038647343,4
RZ_4303947_7713,7713,59.047995780590725,-91.28824476650564,4
RZ_4303947_7714,7714,59.14029535864979,-91.10305958132045,4
RZ_4303947_7715,7715,59.232594936708864,-90.7139023081052,4
RZ_4303947_7716,7716,59.229957805907176,-90.3113258185722,4
RZ_4303947_7717,7717,59.20886075949367,-89.72088030059045,4
RZ_4303947_7718,7718,59.23523206751055,-89.65915190552872,4
RZ_4303947_7719,7719,59.14556962025317,-89.46859903381643,4
RZ_4303947_7720,7720,59.047995780590725,-88.99624261943103,4
RZ_4303947_7721,7721,58.91086497890296,-89.17337627482554,4
RZ_4303947_7722,7722,58.85548523206752,-89.35587761674718,4
RZ_4303947_7723,7723,58.779008438818565,-89.4873859366613,4
RZ_4303947_7724,7724,58.70253164556962,-90.0697799248524,4
RZ_4303947_7725,7725,58.64978902953587,-89.9194847020934,4
RZ_4303947_7726,7726,58.72626582278481,-89.08212560386474,3
RZ_4303947_7727,7727,58.65506329113924,-88.23403113258186,3
RZ_4303947_7729,7729,49.88396624472574,-173.69833601717662,3
RZ_4303947_7730,7730,54.7204641350211,-150.28717122920023,3
RZ_4303947_7731,7731,57.1993670886076,-130.4374664519592,3
RZ_4303947_7732,7732,58.28850210970464,-124.38271604938272,3
RZ_4303947_7733,7733,65.0659282700422,-128.86205045625334,3
RZ_4303947_7734,7734,65.22151898734177,-129.63499731615673,3
RZ_4303947_7735,7735,65.09493670886076,-130.94202898550725,3
RZ_4303947_7736,7736,65.33755274261604,-130.73000536768654,3
RZ_4303947_7737,7737,69.90242616033755,-77.46376811594203,3
RZ_4303947_7738,7738,69.63080168776371,-80.28448738593666,3
RZ_4303947_7739,7739,69.59124472573839,-81.81159420289856,3
RZ_4303947_7740,7740,69.49367088607595,-82.53891572732154,3
RZ_4303947_7741,7741,69.46729957805907,-82.5979602791197,3
RZ_4303947_7742,7742,69.41455696202533,-82.3564143853999,3
RZ_4303947_7743,7743,69.48839662447257,-81.91089640365003,3
RZ_4303947_7744,7744,69.55959915611814,-81.83574879227052,3
RZ_4303947_7745,7745,69.60443037974684,-81.8947933440687,3
RZ_4303947_7746,7746,69.69936708860759,-81.61567364465915,3
RZ_4303947_7747,7747,69.75210970464136,-81.44390767579173,3
RZ_4303947_7748,7748,66.292194092827,-81.8545356951154,3
RZ_4303947_7749,7749,62.87974683544304,-81.51637144390767,3
RZ_4303947_7750,7750,63.499472573839654,-81.16210413311862,3
RZ_4303947_7751,7751,63.755274261603375,-80.85077831454643,3
RZ_4303947_7752,7752,63.85021097046414,-80.552871712292,3
RZ_4303947_7753,7753,63.92932489451477,-80.60386473429952,6
RZ_4303947_7754,7754,69.64398734177216,-77.26784755770262,6
RZ_4303947_7755,7755,69.20358649789029,-77.10681696188944,6
RZ_4303947_7756,7756,69.1613924050633,-76.87332259796028,2
RZ_4303947_7757,7757,69.09810126582278,-76.91089640365004,2
RZ_4303947_7758,7758,69.12974683544303,-76.69082125603865,2
RZ_4303947_7759,7759,69.10337552742615,-76.65056360708536,2
RZ_4303947_7760,7760,69.04535864978904,-76.63714439076759,2
RZ_4303947_7761,7761,68.97679324894514,-76.32313472893182,2
RZ_4303947_7762,7762,68.86867088607596,-76.48148148148148,2
RZ_4303947_7763,7763,68.82383966244727,-76.41706924315619,2
RZ_4303947_7764,7764,68.85548523206752,-76.43853998926463,2
RZ_4303947_7765,7765,68.88713080168777,-76.25335480407944,2
RZ_4303947_7766,7766,68.98734177215191,-75.979602791197,2
RZ_4303947_7767,7767,72.1782700421941,-72.98174986580784,2
RZ_4303947_7768,7768,71.90400843881856,-72.69994632313472,2
RZ_4303947_7769,7769,71.78797468354432,-72.86097691894793,2
RZ_4303947_7770,7770,71.76687763713079,-72.56038647342996,2
RZ_4303947_7771,7771,71.8090717299578,-72.26516371443907,2
RZ_4303947_7772,7772,71.69040084388186,-72.49597423510468,2
RZ_4303947_7773,7773,70.22151898734177,-133.7895866881374,2
RZ_4303947_7774,7774,68.19356540084388,-120.79978529253893,2
RZ_4303947_7775,7775,71.36867088607596,-63.115942028985515,2
RZ_4303947_7776,7776,70.05801687763713,-65.68169618894257,2
RZ_4303947_7777,7777,69.915611814346,-67.31884057971016,2
RZ_4303947_7778,7778,69.82067510548524,-67.41814278046162,2
RZ_4303947_7779,7779,69.80485232067511,-67.3268921095008,2
RZ_4303947_7780,7780,69.79957805907173,-67.15780998389694,2
RZ_4303947_7781,7781,69.81540084388186,-67.31884057971016,2
RZ_4303947_7782,7782,69.77848101265823,-67.64358561460011,2
RZ_4303947_7783,7783,69.82067510548524,-67.49865807836822,2
RZ_4303947_7784,7784,69.81540084388186,-67.83682232957595,2
RZ_4303947_7785,7785,69.90506329113924,-68.32259796027913,2
RZ_4303947_7786,7786,70.0,-68.13741277509394,2
RZ_4303947_7787,7787,70.14240506329115,-67.75630703166935,2
RZ_4303947_7788,7788,70.28744725738396,-67.53623188405797,2
RZ_4303947_7789,7789,70.31118143459916,-67.3966720343532,2
RZ_4303947_7790,7790,70.32700421940929,-67.23027375201288,2
RZ_4303947_7791,7791,70.3243670886076,-67.21953837895866,2
RZ_4303947_7792,7792,70.3243670886076,-67.08803005904456,2
RZ_4303947_7793,7793,70.3243670886076,-67.08803005904456,2
RZ_4303947_7794,7794,88.54957805907173,-76.28287707997853,2
RZ_4303947_7795,7795,89.44356540084388,-78.53462157809983,2
RZ_4303947_7796,7796,88.96097046413503,-77.84219001610306,2
RZ_4303947_7797,7797,88.8607594936709,-77.61674718196457,2
RZ_4303947_7798,7798,88.9029535864979,-77.50939345142244,2
RZ_4303947_7799,7799,89.05854430379748,-77.17122920021471,2
RZ_4303947_7800,7800,71.28164556962025,-71.78743961352657,2
RZ_4303947_7801,7801,71.32911392405065,-70.19323671497585,2
RZ_4303947_7802,7802,71.51371308016878,-70.7085346215781,2
RZ_4303947_7803,7803,71.62183544303798,-70.65217391304348,2
RZ_4303947_7804,7804,71.60337552742615,-70.27911969940956,2
RZ_4303947_7805,7805,71.57964135021098,-70.15029522275898,2
RZ_4303947_7806,7806,40.131856540084385,-74.84165324745035,2
RZ_4303947_7807,7807,36.33966244725738,-78.17498658078368,6
RZ_4303947_7808,7808,36.94356540084388,-77.57648953301128,6
RZ_4303947_7809,7809,37.32594936708861,-77.07192699946323,6
RZ_4303947_7810,7810,37.44198312236287,-77.02630166398282,6
RZ_4303947_7811,7811,37.46835443037975,-77.13365539452495,3
RZ_4303947_7812,7812,37.46308016877637,-77.06387546967257,3
RZ_4303947_7813,7813,37.46835443037975,-77.01019860440151,3
RZ_4303947_7814,7814,37.38396624472574,-76.6935050993022,3
RZ_4303947_7815,7815,37.436708860759495,-76.6129898013956,3
RZ_4303947_7816,7816,37.51318565400844,-76.6478797638218,3
RZ_4303947_7817,7817,78.80537974683546,-61.221148684916805,3
RZ_4303947_7818,7818,83.25949367088609,-58.45947396672034,3
RZ_4303947_7819,7819,80.94409282700423,-64.6081588835212,3
RZ_4303947_7820,7820,80.93354430379746,-64.77724100912508,3
RZ_4303947_7821,7821,80.90189873417721,-64.73429951690821,3
RZ_4303947_7822,7822,81.03902953586497,-64.72624798711755,3
RZ_4303947_7823,7823,81.09968354430379,-64.79602791196993,3
RZ_4303947_7824,7824,80.45622362869199,-64.70746108427268,3
RZ_4303947_7825,7825,33.80274261603376,-57.78314546430489,3
RZ_4303947_7826,7826,25.88607594936709,-56.76328502415459,3
RZ_4303947_7827,7827,26.766877637130804,-56.85990338164252,3
RZ_4303947_7828,7828,27.07805907172996,-56.54857756307032,3
RZ_4303947_7829,7829,27.14135021097046,-56.3714439076758,3
RZ_4303947_7830,7830,27.064873417721525,-56.146001073537306,3
RZ_4303947_7831,7831,27.020042194092827,-55.662909286097694,3
RZ_4303947_7832,7832,26.975210970464136,-55.24959742351047,3
RZ_4303947_7833,7833,27.096518987341774,-54.91143317230274,3
RZ_4303947_7834,7834,39.01898734177216,-56.23993558776168,3
RZ_4303947_7835,7835,37.444620253164565,-88.72785829307568,3
RZ_4303947_7836,7836,33.21729957805907,-100.22812667740203,3
RZ_4303947_7837,7837,33.575949367088604,-97.64090177133656,3
RZ_4303947_7838,7838,33.66561181434599,-97.06119162640903,3
RZ_4303947_7839,7839,33.834388185654014,-97.07461084272678,3
RZ_4303947_7840,7840,65.45886075949367,-76.11379495437467,3
RZ_4303947_7841,7841,64.25369198312237,-76.08158883521202,3
RZ_4303947_7842,7842,63.88185654008439,-76.36876006441224,3
RZ_4303947_7843,7843,63.866033755274266,-76.25335480407944,3
RZ_4303947_7844,7844,63.89767932489451,-76.30166398282341,3
RZ_4303947_7845,7845,63.9003164556962,-76.2962962962963,3
RZ_4303947_7846,7846,81.54535864978902,-71.50026838432635,3
RZ_4303947_7847,7847,80.55907172995782,-71.15942028985506,3
RZ_4303947_7848,7848,80.35337552742617,-71.11379495437467,3
RZ_4303947_7849,7849,69.37763713080169,-71.54320987654322,3
RZ_4303947_7850,7850,29.74419831223629,-76.5780998389694,3
RZ_4303947_7851,7851,30.30590717299578,-76.36607622114869,3
RZ_4303947_7852,7852,30.559071729957807,-76.30166398282341,3
RZ_4303947_7853,7853,30.71729957805907,-76.55931293612453,3
RZ_4303947_7854,7854,30.66983122362869,-76.6425120772947,3
RZ_4303947_7855,7855,30.696202531645568,-76.9296833064949,3
RZ_4303947_7856,7856,49.161392405063296,-75.98497047772409,3
RZ_4303947_7857,7857,48.130274261603375,-76.11916264090178,3
RZ_4303947_7858,7858,47.83755274261603,-76.40096618357488,3
RZ_4303947_7859,7859,47.800632911392405,-76.48684916800859,3
RZ_4303947_7860,7860,47.827004219409275,-76.58615136876007,3
RZ_4303947_7861,7861,47.80327004219409,-76.56468062265164,3
RZ_4303947_7862,7862,83.05379746835443,-70.50456253354804,3
RZ_4303947_7863,7863,95.48786919831224,-68.9801395598497,3
RZ_4303947_7864,7864,93.84493670886076,-69.12775093934515,3
RZ_4303947_7865,7865,93.66561181434598,-68.86741814278047,3
RZ_4303947_7866,7866,93.56540084388185,-68.85131508319915,3
RZ_4303947_7867,7867,93.56012658227849,-68.77616747181965,3
RZ_4303947_7868,7868,93.6181434599156,-68.80300590445519,3
RZ_4303947_7869,7869,93.60232067510549,-68.70638754696726,3
RZ_4303947_7870,7870,93.61286919831224,-68.53462157809984,3
RZ_4303947_7871,7871,90.02637130801688,-69.3263553408481,3
RZ_4303947_7872,7872,70.21624472573839,-69.10359634997316,3
RZ_4303947_7873,7873,70.65928270042194,-68.94256575415994,3
RZ_4303947_7874,7874,70.94409282700421,-68.69028448738594,8
RZ_4303947_7875,7875,71.07067510548524,-68.5077831454643,8
RZ_4303947_7876,7876,71.0996835443038,-68.34943639291465,5
RZ_4303947_7877,7877,71.03902953586498,-67.92002147074612,5
RZ_4303947_7878,7878,70.9915611814346,-67.84755770263017,5
RZ_4303947_7879,7879,70.94936708860759,-67.50939345142244,5
RZ_4303947_7880,7880,73.60232067510549,-68.86741814278047,5
RZ_4303947_7881,7881,92.97995780590718,-86.99141170155663,5
RZ_4303947_7882,7882,91.95675105485233,-85.93666129898014,5
RZ_4303947_7883,7883,91.77215189873418,-85.17981749865808,5
RZ_4303947_7884,7884,91.74050632911391,-84.90606548577564,5
RZ_4303947_7885,7885,91.76160337552744,-85.10466988727859,5
