frame_id,action,gaze_mean,gaze_start,gaze_end,gaze_variance0,gaze_component0,gaze_variance1,gaze_component1
RZ_5037271_2304,2,"[120.03408163265304, 83.00061224489797]","[119.96, 83.0]","[120.09, 82.9]",0.02490775025793256,"[0.13298155072623302, -0.9911185131791488]",0.005951943619618988,"[-0.9911185131791488, -0.13298155072623302]"
RZ_5037271_2305,2,"[120.15819999999997, 82.86640000000003]","[120.09, 82.8]","[120.29, 82.88]",0.0103076700209589,"[-0.49353721045791216, -0.869724681662779]",0.0027064116116942948,"[-0.869724681662779, 0.49353721045791216]"
RZ_5037271_2306,2,"[120.17627450980392, 82.85235294117646]","[120.29, 82.88]","[120.06, 82.6]",0.024126835494457634,"[0.005299283329240984, -0.9999859586995192]",0.00694336058397373,"[-0.9999859586995192, -0.005299283329240984]"
RZ_5037271_2307,2,"[120.06897959183674, 82.62326530612242]","[120.06, 82.45]","[120.06, 82.4]",0.07687552068120791,"[0.122144191145423, -0.9925123659529036]",0.004056282039880644,"[0.9925123659529036, 0.122144191145423]"
RZ_5037271_2308,2,"[123.77780000000003, 75.88659999999999]","[120.04, 82.42]","[124.97, 70.72]",21.757345029621234,"[-0.38076271834525593, 0.9246727812141607]",0.5226178275216203,"[0.9246727812141607, 0.38076271834525593]"
RZ_5037271_2309,2,"[124.87380000000003, 70.3308]","[125.06, 70.55]","[124.71, 70.47]",0.053231062090187485,"[-0.043594239997983536, -0.9990493192225287]",0.015065795052670233,"[0.9990493192225287, -0.043594239997983536]"
RZ_5037271_2310,2,"[124.68764705882354, 70.57607843137257]","[124.69, 70.6]","[124.72, 70.6]",0.035472117181603514,"[-0.18928036169119214, 0.9819230849094298]",0.0047745494850632555,"[0.9819230849094298, 0.18928036169119214]"
RZ_5037271_2311,2,"[124.75857142857147, 70.77489795918365]","[124.72, 70.72]","[124.75, 71.0]",0.03541384533700194,"[-0.09692032466017714, 0.9952921433768909]",0.006936664867079434,"[-0.9952921433768909, -0.09692032466017714]"
RZ_5037271_2312,2,"[125.01419999999999, 70.8992]","[124.84, 71.03]","[125.03, 70.85]",0.02655537774317779,"[0.2078391874822825, 0.978163008985059]",0.0076361732772304665,"[-0.978163008985059, 0.2078391874822825]"
RZ_5037271_2313,2,"[125.4654, 69.5152]","[124.99, 71.0]","[125.78, 85.45]",23.117444464994737,"[-0.10621565671017366, 0.994343116972017]",0.5237696166379143,"[0.994343116972017, 0.10621565671017366]"
RZ_5037271_2317,0,"[118.02720000000001, 86.59419999999996]","[118.08, 85.05]","[118.0, 88.03]",0.6312958381208722,"[0.060569072235636116, -0.9981640083115171]",0.00559040677708816,"[0.9981640083115171, 0.060569072235636116]"
RZ_5037271_2318,0,"[117.93803921568627, 87.71862745098038]","[117.96, 88.08]","[117.92, 87.6]",0.018662876944552896,"[0.03645965222938535, 0.9993351258508393]",0.004521279918192124,"[-0.9993351258508393, 0.03645965222938535]"
RZ_5037271_2319,0,"[118.0082, 87.12499999999996]","[117.97, 87.65]","[117.99, 86.65]",0.18990994772846775,"[-0.08054837063413381, 0.9967507010221694]",0.005151031863368753,"[0.9967507010221694, 0.08054837063413381]"
RZ_5037271_2320,0,"[118.18, 86.29080000000002]","[118.05, 86.75]","[118.05, 85.92]",0.16663297796897955,"[0.08215841380014673, -0.9966192828968562]",0.003827593459591968,"[-0.9966192828968562, -0.08215841380014673]"
RZ_5037271_2321,0,"[118.40460000000002, 85.19460000000001]","[118.11, 85.78]","[118.56, 84.58]",0.2006716133449615,"[0.3151505290078635, -0.9490416977488733]",0.006644386655038391,"[0.9490416977488733, 0.3151505290078635]"
RZ_5037271_2322,0,"[118.73939999999999, 84.24219999999997]","[118.53, 84.53]","[118.83, 83.95]",0.069216144267242,"[0.0741434595961373, -0.9972475858076149]",0.004868345528676363,"[-0.9972475858076149, -0.0741434595961373]"
RZ_5037271_2323,0,"[118.92340000000004, 83.59880000000001]","[118.89, 83.97]","[118.92, 83.47]",0.0410466502530736,"[-0.16558353945174223, 0.986195767311254]",0.004754370155089726,"[-0.986195767311254, -0.16558353945174223]"
RZ_5037271_2324,0,"[119.14039999999997, 83.4908]","[118.94, 83.3]","[119.16, 83.58]",0.04586566375822025,"[-0.015891224359919784, -0.9998737265216758]",0.009537601547902548,"[-0.9998737265216758, 0.015891224359919784]"
RZ_5037271_2325,0,"[119.29450980392163, 83.76294117647056]","[119.16, 83.53]","[119.3, 84.22]",0.040585316294816154,"[-0.0019547757731970916, 0.999998089424013]",0.003993115077732404,"[-0.999998089424013, -0.0019547757731970916]"
RZ_5037271_2326,0,"[119.34559999999999, 84.41720000000001]","[119.33, 84.2]","[119.28, 84.55]",0.0582290639513798,"[0.0025543959751185654, -0.9999967375252794]",0.007767670742497634,"[-0.9999967375252794, -0.0025543959751185654]"
RZ_5037271_2327,0,"[119.41959999999997, 84.8652]","[119.31, 84.6]","[119.39, 85.12]",0.04090496125578635,"[0.07180896482165852, -0.997418403966581]",0.007283610172785272,"[0.997418403966581, 0.07180896482165852]"
RZ_5037271_2328,0,"[119.43299999999998, 85.37820000000002]","[119.44, 85.1]","[119.4, 85.3]",0.03734972148813162,"[-0.06113441916866378, 0.9981295420900587]",0.0013194213690112511,"[0.9981295420900587, 0.06113441916866378]"
RZ_5037271_2329,0,"[119.42080000000004, 85.8078]","[119.39, 85.33]","[119.47, 85.88]",0.042856937961789486,"[-0.07149193563603415, -0.9974411777839398]",0.004796653874944883,"[0.9974411777839398, -0.07149193563603415]"
RZ_5037271_2330,0,"[119.48941176470586, 86.09745098039218]","[119.46, 85.88]","[119.47, 86.1]",0.04825121983611557,"[0.056906051003190496, -0.9983795377306279]",0.005065799771727726,"[-0.9983795377306279, -0.056906051003190496]"
RZ_5037271_2331,0,"[119.49367346938774, 86.1569387755102]","[119.4, 86.2]","[119.53, 86.28]",0.06550868645431167,"[-0.052590982215873404, 0.9986161367560458]",0.0024158883756206545,"[0.9986161367560458, 0.052590982215873404]"
RZ_5037271_2332,0,"[119.56549019607843, 85.88019607843138]","[119.55, 86.17]","[119.58, 86.08]",0.12949556659182634,"[-0.09143212342996247, 0.9958113108441218]",0.003463649094447852,"[-0.9958113108441218, -0.09143212342996247]"
RZ_5037271_2335,2,"[119.35265306122449, 85.4173469387755]","[119.39, 85.75]","[119.19, 85.42]",0.04056989876864126,"[0.00015865376388965574, 0.9999999874144915]",0.008411563816392098,"[-0.9999999874144915, 0.00015865376388965574]"
RZ_5037271_2336,2,"[119.20470588235295, 85.32490196078433]","[119.2, 85.42]","[119.3, 84.97]",0.08734753784377619,"[-0.11323019025371668, 0.9935687817232922]",0.006695364117008143,"[-0.9935687817232922, -0.11323019025371668]"
RZ_5037271_2337,2,"[119.35520000000001, 85.13079999999998]","[119.26, 84.95]","[119.11, 85.53]",0.05105531960939721,"[-0.008148053728669783, 0.9999668040592321]",0.007202149778358166,"[-0.9999668040592321, -0.008148053728669783]"
RZ_5037271_2338,2,"[119.11408163265303, 85.57122448979594]","[119.09, 85.62]","[119.03, 85.75]",0.041946681318007974,"[0.3344026692871558, -0.9424302917317676]",0.003509781267025894,"[0.9424302917317676, 0.3344026692871558]"
RZ_5037271_2339,2,"[118.92939999999997, 85.7914]","[119.0, 85.85]","[119.01, 85.03]",0.10224652840105676,"[0.09246021160854058, -0.9957163799342179]",0.006093961394861618,"[-0.9957163799342179, -0.09246021160854058]"
RZ_5037271_2340,2,"[119.09870370370373, 84.86259259259256]","[119.01, 85.1]","[119.06, 85.03]",0.022831031258205986,"[0.2054617285985285, -0.9786651511529898]",0.006558521502101434,"[0.9786651511529898, 0.2054617285985285]"
RZ_5037271_2341,2,"[118.73108695652176, 85.18195652173914]","[119.08, 85.1]","[118.41, 85.12]",0.04227648557635891,"[-0.6567402118269859, 0.7541168968863154]",0.013407282539582706,"[-0.7541168968863154, -0.6567402118269859]"
RZ_5037271_2342,2,"[118.56400000000002, 84.71880000000003]","[118.45, 84.97]","[118.72, 83.97]",0.08383399085615649,"[0.1405156689603559, -0.9900784548593226]",0.0030706622050677627,"[0.9900784548593226, 0.1405156689603559]"
RZ_5037271_2343,2,"[118.67607843137255, 83.998431372549]","[118.75, 84.0]","[118.7, 84.53]",0.08277337463709639,"[0.2989071296251822, -0.9542822055656465]",0.00962042928447272,"[-0.9542822055656465, -0.2989071296251822]"
RZ_5037271_2344,2,"[118.59639999999999, 84.3484]","[118.65, 84.6]","[118.4, 84.53]",0.07519271025626005,"[-0.014968850924337649, 0.9998879604745748]",0.004987371376392986,"[-0.9998879604745748, -0.014968850924337649]"
RZ_5037271_2345,2,"[118.63, 84.03571428571429]","[118.51, 84.45]","[118.72, 83.75]",0.0717162114294785,"[-0.15482776659519487, 0.9879414773614598]",0.007075455237188176,"[-0.9879414773614598, -0.15482776659519487]"
RZ_5037271_2346,2,"[118.65659999999998, 84.01459999999999]","[118.76, 83.5]","[118.67, 84.08]",0.0516575407847044,"[0.030689990449324005, -0.9995289512996713]",0.004476418398969437,"[-0.9995289512996713, -0.030689990449324005]"
RZ_5037271_2347,2,"[118.571, 84.99040000000005]","[118.67, 84.2]","[118.75, 85.35]",0.1296717788838347,"[-0.013875887800593406, -0.9999037252344575]",0.010410710912083884,"[-0.9999037252344575, 0.013875887800593406]"
RZ_5037271_2348,2,"[118.66222222222225, 85.41703703703708]","[118.74, 85.28]","[118.81, 85.1]",0.038923208301747336,"[-0.060509815008476395, 0.9981676023031602]",0.009013758854087861,"[-0.9981676023031602, -0.060509815008476395]"
RZ_5037271_2349,2,"[118.8395744680851, 85.4408510638298]","[118.81, 85.03]","[118.74, 85.55]",0.027324008300626538,"[-0.10683189881680594, -0.9942770968875808]",0.0026794144560802337,"[0.9942770968875808, -0.10683189881680594]"
RZ_5037271_2350,2,"[118.97500000000002, 85.0514]","[118.78, 85.55]","[119.04, 85.3]",0.037479608819429334,"[0.09683930836845869, -0.9953000293151398]",0.011150023833631815,"[-0.9953000293151398, -0.09683930836845869]"
RZ_5037271_2351,2,"[118.95739999999996, 85.12140000000001]","[119.0, 85.4]","[118.71, 85.3]",0.02021972691758465,"[-0.2868365591129543, 0.9579795344140922]",0.004799946551803094,"[-0.9579795344140922, -0.2868365591129543]"
RZ_5037271_2352,2,"[118.82074074074077, 83.58148148148148]","[118.72, 85.2]","[120.09, 73.38]",9.295938227270124,"[0.08225588544068135, -0.996611242817564]",0.01973067559501002,"[0.996611242817564, 0.08225588544068135]"
RZ_5037271_2353,2,"[117.65428571428573, 132.01392857142858]","[120.41, 72.65]","[114.03, 206.62]",2163.0658326962325,"[-0.06176755035136111, 0.9980905618848381]",0.4002470656710777,"[-0.9980905618848381, -0.06176755035136111]"
RZ_5037271_2355,2,"[116.70187499999997, 197.91750000000005]","[175.93, 284.8]","[113.26, 128.38]",2416.838460505886,"[0.34864373505771545, 0.9372553259411256]",568.6857874779855,"[-0.9372553259411256, 0.34864373505771545]"
RZ_5037271_2356,2,"[113.30760000000004, 102.48999999999998]","[113.5, 124.8]","[112.16, 103.53]",41.62596170020851,"[-0.018147582660052813, 0.9998353190618924]",1.3640120140771774,"[0.9998353190618924, 0.018147582660052813]"
RZ_5037271_2357,2,"[112.208431372549, 105.3764705882353]","[112.19, 103.47]","[112.1, 106.3]",1.0666399908703013,"[0.09731902312600607, -0.9952532379941299]",0.008176793443424996,"[-0.9952532379941299, -0.09731902312600607]"
RZ_5037271_2358,2,"[112.0758, 106.53959999999998]","[112.1, 106.3]","[112.01, 106.25]",0.12992198170534344,"[0.12257442919880468, -0.9924593237541713]",0.0049761815599631675,"[-0.9924593237541713, -0.12257442919880468]"
RZ_5037271_2359,2,"[112.081, 106.31020000000002]","[112.05, 106.25]","[112.0, 106.03]",0.0965120289860558,"[-0.03505323904181463, 0.9993854463782619]",0.01028690978945451,"[0.9993854463782619, 0.03505323904181463]"
RZ_5037271_2360,2,"[112.20055555555555, 105.52925925925928]","[112.04, 106.2]","[112.3, 105.08]",0.20520367460475428,"[0.06400426320222287, -0.9979496251274114]",0.009804885842485705,"[0.9979496251274114, 0.06400426320222287]"
RZ_5037271_2361,2,"[112.24553191489362, 104.63340425531914]","[112.25, 105.05]","[112.31, 104.22]",0.14318553504853232,"[-0.16192196560513905, 0.9868035655866714]",0.012114834979220142,"[-0.9868035655866714, -0.16192196560513905]"
RZ_5037271_2362,2,"[112.399, 104.06279999999998]","[112.35, 104.25]","[112.44, 103.9]",0.04503573750924252,"[-0.271173469739182, 0.9625304926648366]",0.007140956368308625,"[-0.9625304926648366, -0.271173469739182]"
RZ_5037271_2365,3,"[113.22408163265307, 105.16285714285713]","[113.0, 105.1]","[113.38, 105.0]",0.06959725024448163,"[0.22299399307224485, -0.9748198187632913]",0.00948990961946371,"[-0.9748198187632913, -0.22299399307224485]"
RZ_5037271_2366,3,"[113.45372549019604, 104.71235294117646]","[113.4, 105.0]","[113.44, 104.53]",0.09423897811275894,"[-0.11956092604432676, 0.992826865552813]",0.006331217965672546,"[-0.992826865552813, -0.11956092604432676]"
RZ_5037271_2367,3,"[113.60139999999997, 104.38000000000004]","[113.42, 104.58]","[113.71, 103.88]",0.07193339351621811,"[0.24392390748599116, -0.9697943737497995]",0.004658484034802561,"[0.9697943737497995, 0.24392390748599116]"
RZ_5037271_2368,3,"[113.73673469387751, 103.95142857142856]","[113.72, 103.88]","[113.65, 104.42]",0.06343987040122816,"[-0.0194098258240302, 0.999811611585643]",0.0018492452450303936,"[0.999811611585643, 0.0194098258240302]"
RZ_5037271_2369,3,"[113.81179999999999, 103.73200000000001]","[113.6, 104.47]","[113.9, 103.42]",0.08310629148049205,"[-0.12116327921224006, 0.9926325905240755]",0.003578157499099749,"[0.9926325905240755, 0.12116327921224006]"
RZ_5037271_2370,3,"[113.85745098039219, 103.01941176470591]","[113.9, 103.38]","[113.66, 102.85]",0.03712669099530439,"[-0.1891663921454784, -0.9819450473843552]",0.005910328612538799,"[-0.9819450473843552, 0.1891663921454784]"
RZ_5037271_2371,3,"[113.82653061224492, 102.60918367346937]","[113.62, 102.8]","[113.8, 102.7]",0.025765110712281814,"[0.3085201991906139, -0.9512177914081421]",0.006644838267309862,"[-0.9512177914081421, -0.3085201991906139]"
RZ_5037271_2372,3,"[113.82279999999996, 102.44360000000005]","[113.75, 102.55]","[113.66, 102.62]",0.03352119112487419,"[0.030402438430414187, -0.9995377390261386]",0.007326972140432064,"[0.9995377390261386, 0.030402438430414187]"
RZ_5037271_2373,3,"[113.73843137254906, 102.2923529411765]","[113.66, 102.53]","[113.75, 101.92]",0.10130109549254085,"[0.03132911407734344, -0.999509122825364]",0.000698747644713996,"[-0.999509122825364, -0.03132911407734344]"
RZ_5037271_2374,3,"[113.68299999999999, 101.99759999999998]","[113.75, 101.9]","[113.69, 101.95]",0.03476565114162467,"[0.09381099352053587, -0.9955900248067426]",0.0041437774298041736,"[0.9955900248067426, 0.09381099352053587]"
RZ_5037271_2375,3,"[113.4879166666666, 101.90875000000004]","[113.65, 101.83]","[113.46, 101.88]",0.030558195055008987,"[-0.05667749960097974, 0.9983925385533392]",0.00201024466130316,"[0.9983925385533392, 0.05667749960097974]"
RZ_5037271_2376,3,"[113.39239999999998, 102.03159999999998]","[113.49, 101.88]","[113.33, 102.0]",0.03872000981673114,"[0.12847281621353984, -0.9917130308179689]",0.0035939493669423436,"[-0.9917130308179689, -0.12847281621353984]"
RZ_5037271_2377,3,"[113.50539999999997, 101.51539999999996]","[113.36, 101.8]","[113.54, 101.75]",0.019581189815103938,"[0.1502436052145512, -0.9886490070253113]",0.010326646919589838,"[-0.9886490070253113, -0.1502436052145512]"
RZ_5037271_2378,3,"[113.59784313725493, 101.72313725490194]","[113.54, 101.78]","[113.56, 101.7]",0.02723948721594871,"[0.16429757372082845, -0.9864108207382204]",0.008363728470325378,"[-0.9864108207382204, -0.16429757372082845]"
RZ_5037271_2379,3,"[113.5996, 101.62719999999997]","[113.56, 101.72]","[113.58, 101.4]",0.023196124696637378,"[0.08231902998773177, 0.9966060291318125]",0.0057222426503013716,"[0.9966060291318125, -0.08231902998773177]"
RZ_5037271_2380,3,"[113.58490196078434, 101.51980392156861]","[113.59, 101.33]","[113.41, 102.05]",0.056309887006105876,"[-0.2074788151519662, 0.9782395111950529]",0.0036255639742866024,"[0.9782395111950529, 0.2074788151519662]"
RZ_5037271_2381,3,"[113.46460000000003, 101.70819999999999]","[113.42, 101.95]","[113.47, 101.83]",0.06291046068276607,"[0.2015645134968826, -0.9794752405746483]",0.00259525360294857,"[0.9794752405746483, 0.2015645134968826]"
RZ_5037271_2382,3,"[113.31800000000001, 101.81119999999999]","[113.45, 101.85]","[113.24, 101.25]",0.08119227119339664,"[0.004967376224426673, -0.9999876625106155]",0.0040348308474196645,"[0.9999876625106155, 0.004967376224426673]"
RZ_5037271_2383,3,"[113.27100000000004, 101.56900000000002]","[113.25, 101.28]","[113.33, 102.22]",0.07153114230937449,"[0.02888927139878946, 0.9995826178951128]",0.0036504903436862784,"[0.9995826178951128, -0.02888927139878946]"
RZ_5037271_2384,3,"[113.27900000000001, 101.81419999999997]","[113.29, 102.17]","[113.22, 102.0]",0.02933364125448974,"[-0.23801675997664243, 0.9712610472834896]",0.003565705684285769,"[-0.9712610472834896, -0.23801675997664243]"
RZ_5037271_2385,3,"[113.26372549019608, 101.61745098039219]","[113.21, 101.83]","[113.31, 102.05]",0.07021316557943595,"[0.17644984497910796, -0.9843096322838912]",0.006946050106838585,"[0.9843096322838912, 0.17644984497910796]"
RZ_5037271_2386,3,"[113.27340000000002, 101.96779999999997]","[113.34, 102.05]","[113.21, 102.45]",0.06486300867598614,"[-0.28060381440073484, 0.9598236813830746]",0.0055529096913608375,"[0.9598236813830746, 0.28060381440073484]"
RZ_5037271_2387,3,"[113.36666666666667, 102.16235294117645]","[113.26, 102.28]","[113.46, 102.03]",0.07327108188871255,"[0.03779435383253587, -0.9992855381813454]",0.011153937719130176,"[-0.9992855381813454, -0.03779435383253587]"
RZ_5037271_2388,3,"[113.49279999999999, 102.6306]","[113.46, 101.97]","[113.49, 103.03]",0.13613936287523568,"[0.04398596733471539, -0.9990321489710077]",0.008013494267621515,"[0.9990321489710077, 0.04398596733471539]"
RZ_5037271_2389,3,"[113.5595918367347, 102.97081632653058]","[113.47, 103.05]","[113.41, 103.45]",0.12166978938954003,"[-0.12165418511816102, 0.9925725460857944]",0.004575193603657145,"[0.9925725460857944, 0.12165418511816102]"
RZ_5037271_2390,3,"[113.45839999999998, 103.2218]","[113.4, 103.1]","[113.47, 103.58]",0.01737634821317806,"[-0.052130645196060955, 0.998640273487627]",0.0030850803582503643,"[0.998640273487627, 0.052130645196060955]"
RZ_5037271_2391,3,"[113.29333333333334, 103.87156862745096]","[113.38, 103.72]","[113.38, 104.0]",0.037559546015345814,"[0.2635243636404672, -0.9646527405071147]",0.00867261084739915,"[0.9646527405071147, 0.2635243636404672]"
RZ_5037271_2392,3,"[113.12163265306127, 104.25918367346941]","[113.3, 104.0]","[112.99, 104.33]",0.09111775892553307,"[0.31348378205398963, -0.9495935543110678]",0.006216339713922151,"[0.9495935543110678, 0.31348378205398963]"
RZ_5037271_2393,3,"[112.97176470588232, 104.52764705882353]","[112.97, 104.33]","[112.85, 104.53]",0.07089833084715372,"[-0.054591258167082046, -0.998508785405384]",0.007822845623434493,"[-0.998508785405384, 0.054591258167082046]"
RZ_5037271_2395,2,"[112.72639999999996, 104.18400000000001]","[112.86, 104.22]","[112.62, 104.35]",0.0767528257111705,"[-0.2705446846453993, 0.9627074184871132]",0.010535990615359874,"[-0.9627074184871132, -0.2705446846453993]"
RZ_5037271_2396,2,"[112.50959183673466, 103.79142857142857]","[112.59, 104.22]","[112.42, 103.28]",0.08832531553933058,"[0.054849071110321286, 0.9984946566698969]",0.005120347725975799,"[-0.9984946566698969, 0.054849071110321286]"
RZ_5037271_2397,2,"[112.34639999999999, 103.37499999999996]","[112.4, 103.12]","[112.1, 103.33]",0.04325796421253104,"[0.19006554662057548, 0.9817714031218377]",0.005186974562979207,"[-0.9817714031218377, 0.19006554662057548]"
RZ_5037271_2398,2,"[111.9632, 103.04719999999999]","[112.14, 103.25]","[109.24, 104.17]",0.503761483114844,"[-0.9568848586702736, 0.2904674977472874]",0.07194251688515699,"[-0.2904674977472874, -0.9568848586702736]"
RZ_5037271_2399,2,"[107.28588235294117, 106.8764705882353]","[108.89, 104.28]","[106.81, 107.92]",1.1025797036299658,"[0.36186149996622763, -0.9322318675319955]",0.03961629637003337,"[0.9322318675319955, 0.36186149996622763]"
RZ_5037271_2400,2,"[106.91920000000002, 107.42999999999998]","[106.83, 107.78]","[106.97, 107.53]",0.023517071143012384,"[-0.4695913744864287, 0.8828838774198714]",0.007327173754947103,"[0.8828838774198714, 0.4695913744864287]"
RZ_5037271_2401,2,"[106.95367346938778, 107.48938775510203]","[106.97, 107.4]","[107.04, 107.12]",0.03844333339162508,"[-0.19587742739264574, 0.9806283870243808]",0.004344591778443109,"[-0.9806283870243808, -0.19587742739264574]"
RZ_5037271_2402,2,"[107.09450980392154, 107.15568627450978]","[107.04, 107.08]","[107.17, 107.78]",0.0619078117672319,"[-0.017897101821880118, -0.9998398340466225]",0.0032384627425721523,"[-0.9998398340466225, 0.017897101821880118]"
RZ_5037271_2403,2,"[107.04379999999999, 108.04860000000001]","[107.12, 107.75]","[106.85, 108.3]",0.10267667464123484,"[0.1985027809584211, -0.9801003244320313]",0.007918835562847363,"[-0.9801003244320313, -0.1985027809584211]"
RZ_5037271_2404,2,"[107.09959183673467, 108.2665306122449]","[106.91, 108.35]","[107.11, 108.3]",0.05789686200980878,"[0.17660212774785247, -0.9842823215292099]",0.007838597173865106,"[-0.9842823215292099, -0.17660212774785247]"
RZ_5037271_2405,2,"[107.18784313725489, 108.31999999999994]","[107.1, 108.45]","[107.08, 108.38]",0.09915851423165034,"[-0.10553316379344274, 0.9944157839353446]",0.006270740670310599,"[0.9944157839353446, 0.10553316379344274]"
RZ_5037271_2406,2,"[107.09920000000004, 108.99339999999998]","[107.12, 108.38]","[107.05, 109.12]",0.27093131901633266,"[-0.11671205764420661, 0.9931657946186302]",0.0028827626163209466,"[0.9931657946186302, 0.11671205764420661]"
RZ_5037271_2407,2,"[106.93326530612244, 109.83285714285715]","[107.05, 109.15]","[104.19, 113.8]",0.9175635045941308,"[-0.5787435659216532, 0.815509586028447]",0.0280464443854621,"[0.815509586028447, 0.5787435659216532]"
RZ_5037271_2408,2,"[79.42980392156863, 163.21058823529415]","[103.55, 114.7]","[66.05, 204.28]",1068.375339188607,"[0.3803213549541662, -0.9248544031175]",4.573928419236522,"[0.9248544031175, 0.3803213549541662]"
RZ_5037271_2409,2,"[68.3568, 203.27159999999992]","[66.12, 204.22]","[68.85, 201.25]",1.435835989210585,"[0.4391605100628666, -0.8984086188373991]",0.2692733985445177,"[-0.8984086188373991, -0.4391605100628666]"
RZ_5037271_2410,2,"[69.03571428571428, 200.469387755102]","[68.85, 201.12]","[69.15, 200.05]",0.11188418422230596,"[-0.1626274798655723, 0.9866875406087648]",0.0019508497912992591,"[0.9866875406087648, 0.1626274798655723]"
RZ_5037271_2411,2,"[71.42699999999999, 195.92659999999995]","[69.19, 200.0]","[73.97, 191.4]",14.78418548222287,"[0.47485373269354536, -0.8800647320208934]",0.026409864715922864,"[0.8800647320208934, 0.47485373269354536]"
RZ_5037271_2412,2,"[73.75139999999999, 191.70140000000004]","[73.96, 191.45]","[73.55, 192.12]",0.06436121481814654,"[-0.39262922611526135, 0.9196968472274605]",0.0035041729369557346,"[-0.9196968472274605, -0.39262922611526135]"
RZ_5037271_2413,2,"[73.2650980392157, 192.2503921568628]","[73.5, 192.05]","[74.83, 192.53]",0.10031734213609057,"[0.9620545592424228, 0.2728571513463911]",0.04084399119724202,"[-0.2728571513463911, 0.9620545592424228]"
RZ_5037271_2414,2,"[101.652, 155.0442]","[75.96, 192.38]","[116.62, 123.5]",679.4762365016994,"[-0.4539694544604688, 0.891017246980587]",3.805710804423258,"[-0.891017246980587, -0.4539694544604688]"
RZ_5037271_2415,2,"[114.31700000000005, 124.1974]","[116.65, 123.03]","[112.85, 127.22]",5.669494671715018,"[0.4964449964844602, -0.8680681801941275]",0.23446883848906463,"[0.8680681801941275, 0.4964449964844602]"
RZ_5037271_2416,2,"[112.69019607843137, 128.1196078431373]","[112.83, 127.47]","[112.67, 128.22]",0.15383211897989962,"[0.2331396369136936, -0.9724432681137504]",0.005981684941668698,"[0.9724432681137504, 0.2331396369136936]"
RZ_5037271_2418,3,"[119.28631578947369, 165.45157894736843]","[112.88, 127.15]","[166.74, 292.68]",3512.4581730798013,"[0.200106241169952, 0.9797742047251669]",95.45501041948827,"[0.9797742047251669, -0.200106241169952]"
RZ_5037271_2420,3,"[118.48545454545454, 190.6009090909091]","[116.03, 229.12]","[120.54, 146.9]",738.2876891965738,"[0.07015871225156045, -0.9975358415090673]",0.8435740068893978,"[0.9975358415090673, 0.07015871225156045]"
RZ_5037271_2421,3,"[120.29176470588237, 112.79000000000002]","[120.64, 142.85]","[118.53, 112.58]",92.73076586275478,"[-0.018007810299481116, 0.9998378462371874]",2.285004960774648,"[0.9998378462371874, 0.018007810299481116]"
RZ_5037271_2422,3,"[118.3248, 113.546]","[118.55, 112.3]","[118.15, 114.62]",0.8074890036307537,"[0.09602352945310821, -0.9953790643726481]",0.007230343308021702,"[0.9953790643726481, 0.09602352945310821]"
RZ_5037271_2423,3,"[118.02879999999999, 114.95639999999996]","[118.17, 114.45]","[117.84, 115.12]",0.09573657698248371,"[0.2449552656265772, -0.9695343819802436]",0.0030405658746589315,"[0.9695343819802436, 0.2449552656265772]"
RZ_5037271_2424,3,"[117.89204081632656, 115.03816326530612]","[117.81, 115.08]","[117.8, 115.0]",0.030544974353681836,"[0.19978364757559722, -0.9798400349860118]",0.0075660800680868315,"[0.9798400349860118, 0.19978364757559722]"
RZ_5037271_2425,3,"[117.87179999999998, 115.00919999999998]","[117.8, 114.95]","[117.76, 114.65]",0.057310342333767514,"[-0.0039452638216753546, 0.9999922174164045]",0.006471412768273428,"[0.9999922174164045, 0.0039452638216753546]"
RZ_5037271_2426,3,"[117.82705882352941, 114.95176470588237]","[117.74, 114.72]","[117.76, 114.95]",0.049168175500634625,"[-0.04926685393299994, 0.9987856512303048]",0.007411824499365417,"[0.9987856512303048, 0.04926685393299994]"
RZ_5037271_2427,3,"[117.88959999999997, 115.12519999999999]","[117.79, 114.92]","[117.9, 115.35]",0.061161232915546884,"[0.009526019358317947, -0.9999546264482128]",0.004394685451800029,"[-0.9999546264482128, -0.009526019358317947]"
RZ_5037271_2428,3,"[118.0548, 115.50439999999998]","[117.94, 115.33]","[118.29, 115.55]",0.09281443330399232,"[-0.07419944617065696, -0.9972434217321103]",0.00801985241029395,"[0.9972434217321103, -0.07419944617065696]"
RZ_5037271_2429,3,"[118.3764705882353, 115.58176470588232]","[118.31, 115.33]","[118.61, 115.42]",0.04542526513777988,"[-0.055660761540662365, -0.9984497381564649]",0.01623285250927911,"[0.9984497381564649, -0.055660761540662365]"
RZ_5037271_2430,3,"[118.59560000000003, 115.5756]","[118.59, 115.42]","[118.7, 115.45]",0.07435633181232429,"[-0.0028929858344994216, 0.999995815307725]",0.00544905594277787,"[0.999995815307725, 0.0028929858344994216]"
RZ_5037271_2431,3,"[118.69040816326525, 116.13367346938772]","[118.7, 115.62]","[118.61, 116.83]",0.057154887530404354,"[-0.0262123444924355, 0.9996563974667544]",0.005735333558030975,"[-0.9996563974667544, -0.0262123444924355]"
RZ_5037271_2432,3,"[114.21520000000001, 122.22280000000002]","[118.6, 116.8]","[104.42, 139.75]",88.23959721668608,"[-0.5570385134443371, 0.8304866612653831]",0.9786406608649783,"[-0.8304866612653831, -0.5570385134443371]"
